FactKey,CustomerKey,CampaignKey,ContactKey,EconomicKey,DateKey,duration_cleaned,y,is_success,duration_category
18128,691,2,12,25,12,185,no,0,Medium
18129,5874,1,19,25,12,197,no,0,Medium
18130,525,3,19,25,12,543,yes,1,Long
18131,749,2,19,25,12,99,no,0,Short
18132,2130,2,19,25,12,156,no,0,Short
18133,5875,4,19,25,12,94,no,0,Short
18134,493,2,12,25,12,87,no,0,Short
18135,1534,1,12,25,12,82,no,0,Short
18136,5876,3,19,25,12,77,no,0,Short
18137,5877,1,19,25,12,444,no,0,Long
18138,926,2,12,25,12,34,no,0,Short
18139,3103,1,19,25,12,287,no,0,Medium
18140,5878,3,19,25,12,73,no,0,Short
18141,709,4,19,25,12,152,no,0,Short
18142,877,3,19,25,12,69,no,0,Short
18143,3109,2,19,25,12,74,no,0,Short
18144,5874,1,19,25,12,535,no,0,Long
18145,2476,4,19,25,12,209,no,0,Medium
18146,2907,2,19,25,12,72,no,0,Short
18147,5879,3,19,25,12,44,no,0,Short
18148,5880,2,19,25,12,180,yes,1,Short
18149,787,2,19,25,12,72,no,0,Short
18150,5881,4,12,25,12,117,no,0,Short
18151,3269,2,19,25,12,729,yes,1,Very Long
18152,4567,4,19,25,12,341,no,0,Medium
18153,5882,3,19,25,12,186,no,0,Medium
18154,889,4,19,25,12,96,no,0,Short
18155,5874,1,19,25,12,509,yes,1,Long
18156,5820,2,12,25,12,166,no,0,Short
18157,3003,2,19,25,12,180,no,0,Short
18158,1927,2,12,25,12,27,no,0,Short
18159,1441,2,19,25,12,698,no,0,Very Long
18160,2526,2,19,25,12,114,no,0,Short
18161,140,1,12,25,12,340,no,0,Medium
18162,1696,2,19,25,12,106,no,0,Short
18163,140,1,19,25,12,424,no,0,Long
18164,1441,2,19,25,12,436,no,0,Long
18165,248,1,19,25,12,159,no,0,Short
18166,5883,1,19,25,12,208,no,0,Medium
18167,287,2,19,25,12,96,no,0,Short
18168,248,1,19,25,12,359,no,0,Medium
18169,5884,6,19,25,12,69,no,0,Short
18170,3081,2,19,25,12,259,no,0,Medium
18171,5885,2,19,25,12,225,no,0,Medium
18172,1276,2,12,25,12,180,yes,1,Short
18173,550,5,19,25,12,65,no,0,Short
18174,5886,5,19,25,12,266,no,0,Medium
18175,5883,1,19,25,12,180,yes,1,Short
18176,63,2,19,25,12,50,no,0,Short
18177,176,2,19,25,12,178,no,0,Short
18178,1710,2,12,25,12,130,no,0,Short
18179,5862,2,19,25,12,118,no,0,Short
18180,4353,7,12,25,12,109,no,0,Short
18181,5887,4,19,25,12,94,no,0,Short
18182,1727,6,19,25,12,647,no,0,Very Long
18183,2716,2,19,25,12,120,no,0,Short
18184,1065,2,19,25,12,136,no,0,Short
18185,5366,2,19,25,12,458,yes,1,Long
18186,2467,2,19,25,12,438,no,0,Long
18187,5711,5,19,25,12,225,no,0,Medium
18188,193,2,19,25,12,103,no,0,Short
18189,303,3,19,25,12,112,no,0,Short
18190,4854,3,19,25,12,145,no,0,Short
18191,5726,1,19,25,12,31,no,0,Short
18192,4676,7,12,25,12,216,no,0,Medium
18193,1222,7,12,25,12,156,no,0,Short
18194,5888,5,19,25,12,52,no,0,Short
18195,661,1,19,25,12,154,no,0,Short
18196,3908,4,19,25,12,180,no,0,Short
18197,1263,7,19,25,12,117,no,0,Short
18198,41,1,19,25,12,89,no,0,Short
18199,5889,3,19,25,12,266,no,0,Medium
18200,64,2,19,25,12,107,no,0,Short
18201,41,1,19,25,12,486,no,0,Long
18202,2050,7,19,25,12,72,no,0,Short
18203,5890,2,19,25,12,63,no,0,Short
18204,475,3,12,25,12,100,no,0,Short
18205,310,3,19,25,12,174,no,0,Short
18206,1295,2,19,25,12,62,no,0,Short
18207,5891,2,19,25,12,520,no,0,Long
18208,2048,4,19,25,12,103,no,0,Short
18209,2112,3,19,25,12,233,no,0,Medium
18210,5892,3,19,25,12,109,no,0,Short
18211,726,4,19,25,12,64,no,0,Short
18212,5893,5,19,25,12,41,no,0,Short
18213,5894,3,19,25,12,153,no,0,Short
18214,291,2,19,25,12,57,no,0,Short
18215,5895,5,19,25,12,335,no,0,Medium
18216,5896,3,19,25,12,246,no,0,Medium
18217,764,3,19,25,12,86,no,0,Short
18218,3967,2,19,25,12,85,no,0,Short
18219,5897,7,19,25,12,104,no,0,Short
18220,70,2,19,25,12,35,no,0,Short
18221,5474,2,19,25,12,149,no,0,Short
18222,4395,2,19,25,12,85,no,0,Short
18223,993,3,19,25,12,82,no,0,Short
18224,968,3,12,25,12,350,no,0,Medium
18225,4391,6,19,25,12,540,yes,1,Long
18226,1910,5,19,25,12,115,no,0,Short
18227,2128,3,19,25,12,109,no,0,Short
18228,3660,1,19,25,12,595,no,0,Long
18229,1986,3,19,25,12,155,no,0,Short
18230,397,4,12,25,12,242,no,0,Medium
18231,4736,2,19,25,12,288,no,0,Medium
18232,71,1,19,25,12,163,no,0,Short
18233,5898,2,12,25,12,339,no,0,Medium
18234,33,1,12,25,12,29,no,0,Short
18235,188,4,12,25,12,139,no,0,Short
18236,5899,1,19,25,12,123,no,0,Short
18237,1988,4,19,25,12,72,no,0,Short
18238,5900,1,19,25,12,352,no,0,Medium
18239,5899,1,19,25,12,103,no,0,Short
18240,2499,4,19,25,12,173,no,0,Short
18241,3687,7,12,25,12,168,no,0,Short
18242,3862,2,19,25,12,50,no,0,Short
18243,5901,3,19,25,12,22,no,0,Short
18244,1676,3,12,25,12,191,no,0,Medium
18245,5902,1,19,25,12,245,no,0,Medium
18246,1967,3,19,25,12,251,no,0,Medium
18247,5903,5,19,25,12,139,no,0,Short
18248,580,5,19,25,12,95,no,0,Short
18249,5904,1,19,25,12,207,no,0,Medium
18250,3097,4,19,25,12,88,no,0,Short
18251,2636,1,19,25,12,96,no,0,Short
18252,4554,3,19,25,12,100,no,0,Short
18253,848,3,19,25,12,638,no,0,Very Long
18254,5905,3,19,25,12,142,no,0,Short
18255,1430,3,19,25,12,90,no,0,Short
18256,357,2,19,25,12,695,yes,1,Very Long
18257,83,6,19,25,12,53,no,0,Short
18258,713,2,19,25,12,269,no,0,Medium
18259,5906,3,19,25,12,354,no,0,Medium
18260,915,3,19,25,12,251,no,0,Medium
18261,2261,4,19,25,12,764,yes,1,Very Long
18262,3508,3,19,25,12,251,no,0,Medium
18263,2463,2,19,25,12,411,no,0,Long
18264,5907,3,19,25,12,180,yes,1,Short
18265,5908,2,19,25,12,590,no,0,Long
18266,2317,3,12,25,12,100,no,0,Short
18267,219,6,19,25,12,184,no,0,Medium
18268,5909,7,19,25,12,180,no,0,Short
18269,5910,3,19,25,12,83,no,0,Short
18270,182,3,19,25,12,130,no,0,Short
18271,310,5,12,25,12,300,no,0,Medium
18272,4425,6,19,25,12,70,no,0,Short
18273,1889,2,19,25,12,126,no,0,Short
18274,5281,4,19,25,12,141,no,0,Short
18275,3221,3,19,25,12,130,no,0,Short
18276,726,5,19,25,12,75,no,0,Short
18277,5911,3,19,25,12,61,no,0,Short
18278,915,3,19,25,12,95,no,0,Short
18279,302,6,19,25,12,180,no,0,Short
18280,1825,5,19,25,12,70,no,0,Short
18281,540,4,19,25,12,356,yes,1,Medium
18282,5912,2,19,25,12,258,no,0,Medium
18283,2887,3,19,25,12,311,no,0,Medium
18284,814,4,19,25,12,239,no,0,Medium
18285,1675,2,12,25,12,180,yes,1,Short
18286,1901,2,12,25,12,79,no,0,Short
18287,2844,2,19,25,12,117,no,0,Short
18288,2922,3,19,25,12,121,no,0,Short
18289,955,3,19,25,12,675,yes,1,Very Long
18290,5913,3,19,25,12,71,no,0,Short
18291,2113,2,19,25,12,103,no,0,Short
18292,5914,3,19,25,12,230,no,0,Medium
18293,4300,3,19,25,12,100,no,0,Short
18294,5915,3,19,25,12,192,no,0,Medium
18295,539,3,19,25,12,87,no,0,Short
18296,5916,5,19,25,12,448,no,0,Long
18297,5917,2,19,25,12,285,no,0,Medium
18298,5509,3,19,25,12,92,no,0,Short
18299,138,2,19,25,12,54,no,0,Short
18300,5918,4,19,25,12,154,no,0,Short
18301,1224,3,19,25,12,184,no,0,Medium
18302,3486,3,12,25,12,196,no,0,Medium
18303,941,4,19,25,12,185,no,0,Medium
18304,5919,2,12,25,12,98,no,0,Short
18305,3109,3,19,25,12,590,no,0,Long
18306,2863,7,19,25,12,782,yes,1,Very Long
18307,2197,5,12,25,12,342,no,0,Medium
18308,544,2,19,25,12,151,no,0,Short
18309,5920,7,12,25,12,383,no,0,Long
18310,291,3,19,25,12,249,no,0,Medium
18311,3862,4,19,25,12,93,no,0,Short
18312,2484,2,19,25,12,134,no,0,Short
18313,5921,3,12,25,12,215,no,0,Medium
18314,5922,2,19,25,12,60,no,0,Short
18315,5104,3,19,25,12,188,no,0,Medium
18316,1135,4,19,25,12,83,no,0,Short
18317,4230,3,19,25,12,187,no,0,Medium
18318,1699,2,19,25,12,777,yes,1,Very Long
18319,552,3,12,25,12,84,no,0,Short
18320,906,2,19,25,12,21,no,0,Short
18321,1894,4,19,25,12,160,no,0,Short
18322,1331,4,19,25,12,61,no,0,Short
18323,138,2,19,25,12,53,no,0,Short
18324,5923,3,12,25,12,82,no,0,Short
18325,5918,2,12,25,12,208,no,0,Medium
18326,360,2,19,25,12,84,no,0,Short
18327,137,4,19,25,12,962,yes,1,Very Long
18328,577,2,19,25,12,105,no,0,Short
18329,5906,2,19,25,12,98,no,0,Short
18330,79,3,19,25,12,166,no,0,Short
18331,4957,2,19,25,12,111,no,0,Short
18332,539,3,19,25,12,481,yes,1,Long
18333,2480,2,20,29,13,148,no,0,Short
18334,186,4,20,29,13,106,no,0,Short
18335,2793,5,20,29,13,101,no,0,Short
18336,4425,2,20,29,13,75,no,0,Short
18337,2844,2,20,29,13,75,no,0,Short
18338,4678,2,20,29,13,114,no,0,Short
18339,285,2,13,29,13,24,no,0,Short
18340,5924,2,20,29,13,20,no,0,Short
18341,3629,4,13,29,13,234,no,0,Medium
18342,1209,2,20,29,13,15,no,0,Short
18343,1148,2,20,29,13,13,no,0,Short
18344,5925,2,20,29,13,81,no,0,Short
18345,1283,5,20,29,13,435,no,0,Long
18346,3400,4,20,29,13,59,no,0,Short
18347,79,5,20,29,13,175,no,0,Short
18348,905,2,20,29,13,150,no,0,Short
18349,5926,4,13,29,13,43,no,0,Short
18350,2578,6,20,29,13,52,no,0,Short
18351,1149,6,20,29,13,67,no,0,Short
18352,446,2,20,29,13,85,no,0,Short
18353,2317,5,13,29,13,11,no,0,Short
18354,915,2,20,29,13,13,no,0,Short
18355,551,3,20,29,13,153,no,0,Short
18356,2024,6,20,29,13,87,no,0,Short
18357,2751,2,13,29,13,46,no,0,Short
18358,479,2,20,29,13,283,no,0,Medium
18359,169,6,20,29,13,69,no,0,Short
18360,1454,2,20,29,13,616,no,0,Very Long
18361,5927,7,13,29,13,69,no,0,Short
18362,915,4,20,29,13,160,no,0,Short
18363,1430,3,20,29,13,165,no,0,Short
18364,5928,2,20,29,13,13,no,0,Short
18365,3582,5,20,29,13,141,no,0,Short
18366,3369,2,20,29,13,346,no,0,Medium
18367,1240,3,20,29,13,79,no,0,Short
18368,1572,3,20,29,13,175,no,0,Short
18369,2499,2,20,29,13,11,no,0,Short
18370,4530,3,20,29,13,98,no,0,Short
18371,5929,6,13,29,13,125,no,0,Short
18372,951,2,20,29,13,11,no,0,Short
18373,2186,2,20,29,13,5,no,0,Short
18374,544,2,20,29,13,12,no,0,Short
18375,5090,2,20,29,13,812,yes,1,Very Long
18376,2794,2,20,29,13,8,no,0,Short
18377,3598,5,20,29,13,194,no,0,Medium
18378,2937,3,20,29,13,130,no,0,Short
18379,452,2,20,29,13,68,no,0,Short
18380,3107,3,20,29,13,110,no,0,Short
18381,2023,3,20,29,13,87,no,0,Short
18382,951,3,20,29,13,517,no,0,Long
18383,1853,2,20,29,13,350,no,0,Medium
18384,402,3,13,29,13,921,no,0,Very Long
18385,1787,3,20,29,13,217,no,0,Medium
18386,3725,2,20,29,13,749,no,0,Very Long
18387,5930,4,20,29,13,630,yes,1,Very Long
18388,1618,4,20,29,13,81,no,0,Short
18389,551,2,20,29,13,85,no,0,Short
18390,1282,3,20,29,13,468,no,0,Long
18391,2807,5,20,29,13,55,no,0,Short
18392,5104,1,20,29,13,28,no,0,Short
18393,544,3,20,29,13,207,no,0,Medium
18394,1576,3,20,29,13,27,no,0,Short
18395,862,2,13,29,13,180,yes,1,Short
18396,3369,4,20,29,13,180,yes,1,Short
18397,440,3,20,29,13,570,no,0,Long
18398,5931,1,20,29,13,404,no,0,Long
18399,1967,1,20,29,13,75,no,0,Short
18400,5104,1,20,29,13,232,no,0,Medium
18401,828,1,20,29,13,190,no,0,Medium
18402,1967,3,20,29,13,37,no,0,Short
18403,3248,3,20,29,13,84,no,0,Short
18404,600,1,20,29,13,92,no,0,Short
18405,5932,3,20,29,13,384,no,0,Long
18406,827,1,20,29,13,321,no,0,Medium
18407,4113,1,20,29,13,394,no,0,Long
18408,5933,1,20,29,13,451,no,0,Long
18409,638,1,20,29,13,117,no,0,Short
18410,5933,1,20,29,13,508,no,0,Long
18411,5923,6,20,29,13,60,no,0,Short
18412,617,1,20,29,13,207,no,0,Medium
18413,1534,3,20,29,13,107,no,0,Short
18414,504,1,20,29,13,196,no,0,Medium
18415,5934,3,20,29,13,106,no,0,Short
18416,617,1,20,29,13,413,no,0,Long
18417,1067,2,20,29,13,15,no,0,Short
18418,1209,4,20,29,13,81,no,0,Short
18419,5935,5,20,29,13,125,no,0,Short
18420,868,1,20,29,13,543,no,0,Long
18421,2048,1,13,29,13,91,no,0,Short
18422,5936,2,20,29,13,14,no,0,Short
18423,5937,2,20,29,13,130,no,0,Short
18424,5938,7,20,29,13,151,no,0,Short
18425,1894,3,20,29,13,104,no,0,Short
18426,1984,1,20,29,13,468,no,0,Long
18427,5939,1,20,29,13,69,no,0,Short
18428,5126,5,20,29,13,79,no,0,Short
18429,3164,5,13,29,13,225,no,0,Medium
18430,5940,1,20,29,13,102,no,0,Short
18431,2844,1,20,29,13,183,no,0,Medium
18432,5941,2,20,29,13,65,no,0,Short
18433,827,2,20,29,13,395,no,0,Long
18434,5942,1,20,29,13,291,no,0,Medium
18435,5943,3,20,29,13,49,no,0,Short
18436,1139,1,20,29,13,474,no,0,Long
18437,1996,1,20,29,13,118,no,0,Short
18438,902,1,13,29,13,30,no,0,Short
18439,1853,1,13,29,13,28,no,0,Short
18440,902,1,20,29,13,221,no,0,Medium
18441,862,6,13,29,13,30,no,0,Short
18442,5944,1,20,29,13,216,no,0,Medium
18443,3525,1,20,29,13,149,no,0,Short
18444,3908,6,13,29,13,110,no,0,Short
18445,1380,1,20,29,13,374,no,0,Long
18446,5895,2,20,29,13,108,no,0,Short
18447,885,1,20,29,13,244,no,0,Medium
18448,1047,2,20,29,13,196,no,0,Medium
18449,2767,1,20,29,13,74,no,0,Short
18450,545,1,20,29,13,81,no,0,Short
18451,957,1,13,29,13,19,no,0,Short
18452,165,2,20,29,13,126,no,0,Short
18453,1675,1,20,29,13,129,no,0,Short
18454,5945,7,20,29,13,51,no,0,Short
18455,1675,1,20,29,13,61,no,0,Short
18456,525,1,20,29,13,100,no,0,Short
18457,302,1,20,29,13,574,yes,1,Long
18458,5055,1,13,29,13,181,no,0,Medium
18459,1143,2,20,29,13,23,no,0,Short
18460,3790,1,20,29,13,242,no,0,Medium
18461,230,1,20,29,13,167,no,0,Short
18462,230,1,20,29,13,35,no,0,Short
18463,5946,6,20,29,13,203,no,0,Medium
18464,3598,3,20,29,13,140,no,0,Short
18465,2130,1,20,29,13,128,no,0,Short
18466,2130,1,20,29,13,128,no,0,Short
18467,230,1,20,29,13,119,no,0,Short
18468,5947,1,20,29,13,234,no,0,Medium
18469,1494,2,20,29,13,56,no,0,Short
18470,5271,2,20,29,13,27,no,0,Short
18471,5948,1,13,29,13,15,no,0,Short
18472,5949,1,20,29,13,47,no,0,Short
18473,525,4,20,29,13,46,no,0,Short
18474,1589,1,13,29,13,144,no,0,Short
18475,1307,1,13,29,13,175,no,0,Short
18476,968,5,13,29,13,208,no,0,Medium
18477,1484,5,13,29,13,180,no,0,Short
18478,1152,4,20,29,13,307,no,0,Medium
18479,280,1,20,29,13,51,no,0,Short
18480,280,1,13,29,13,121,no,0,Short
18481,323,1,20,29,13,73,no,0,Short
18482,323,1,13,29,13,120,no,0,Short
18483,545,1,20,29,13,127,no,0,Short
18484,3160,2,20,29,13,114,no,0,Short
18485,4300,2,20,29,13,106,no,0,Short
18486,2369,3,20,29,13,725,yes,1,Very Long
18487,1152,5,20,29,13,105,no,0,Short
18488,169,4,13,29,13,115,no,0,Short
18489,5950,1,20,29,13,114,no,0,Short
18490,5950,1,13,29,13,92,no,0,Short
18491,638,2,20,29,13,6,no,0,Short
18492,5931,3,20,29,13,123,no,0,Short
18493,133,1,20,29,13,22,no,0,Short
18494,4216,1,20,29,13,253,no,0,Medium
18495,582,1,20,29,13,57,no,0,Short
18496,544,4,20,29,13,126,no,0,Short
18497,1988,1,20,29,13,38,no,0,Short
18498,1988,1,13,29,13,77,no,0,Short
18499,3909,1,20,29,13,349,no,0,Medium
18500,535,1,20,29,13,36,no,0,Short
18501,452,2,20,29,13,543,no,0,Long
18502,2513,1,20,29,13,114,no,0,Short
18503,4019,1,20,29,13,49,no,0,Short
18504,2479,1,20,29,13,61,no,0,Short
18505,262,2,13,29,13,77,no,0,Short
18506,2130,2,20,29,13,81,no,0,Short
18507,133,1,20,29,13,122,no,0,Short
18508,1191,3,20,29,13,56,no,0,Short
18509,1152,1,20,29,13,53,no,0,Short
18510,4577,1,20,29,13,94,no,0,Short
18511,133,1,20,29,13,126,no,0,Short
18512,5893,1,20,29,13,118,no,0,Short
18513,4230,3,20,29,13,60,no,0,Short
18514,5951,1,20,29,13,227,no,0,Medium
18515,941,2,20,29,13,662,yes,1,Very Long
18516,827,2,20,29,13,727,yes,1,Very Long
18517,2373,2,13,29,13,219,no,0,Medium
18518,925,1,20,29,13,79,no,0,Short
18519,2024,1,20,29,13,231,no,0,Medium
18520,5951,1,20,29,13,49,no,0,Short
18521,5952,1,20,29,13,201,no,0,Medium
18522,833,1,20,29,13,221,no,0,Medium
18523,836,1,13,29,13,168,no,0,Short
18524,1910,1,13,29,13,258,no,0,Medium
18525,2186,1,13,29,13,240,no,0,Medium
18526,5953,2,13,29,13,119,no,0,Short
18527,5932,2,20,29,13,59,no,0,Short
18528,600,6,20,29,13,156,no,0,Short
18529,1594,2,20,29,13,131,no,0,Short
18530,525,2,20,29,13,189,no,0,Medium
18531,1349,2,20,29,13,107,no,0,Short
18532,964,1,20,29,13,122,no,0,Short
18533,5954,1,13,29,13,73,no,0,Short
18534,452,2,20,29,13,216,no,0,Medium
18535,5954,1,20,29,13,148,no,0,Short
18536,2479,2,13,29,13,46,no,0,Short
18537,545,2,20,29,13,145,no,0,Short
18538,5955,6,20,29,13,52,no,0,Short
18539,70,2,20,29,13,38,no,0,Short
18540,5374,1,20,29,13,126,no,0,Short
18541,4375,1,20,29,13,166,no,0,Short
18542,4736,1,20,29,13,106,no,0,Short
18543,372,2,20,29,13,62,no,0,Short
18544,5365,1,13,29,13,45,no,0,Short
18545,5365,1,20,29,13,53,no,0,Short
18546,4783,1,20,29,13,225,no,0,Medium
18547,5956,1,20,29,13,268,no,0,Medium
18548,2135,4,20,29,13,52,no,0,Short
18549,4728,1,20,29,13,609,no,0,Very Long
18550,3207,1,20,29,13,83,no,0,Short
18551,5957,6,20,29,13,79,no,0,Short
18552,1209,1,20,29,13,462,no,0,Long
18553,597,2,20,29,13,847,no,0,Very Long
18554,545,2,20,29,13,857,yes,1,Very Long
18555,5911,2,20,29,13,188,no,0,Medium
18556,4713,1,13,29,13,80,no,0,Short
18557,5958,1,20,29,13,50,no,0,Short
18558,5922,1,20,29,13,255,no,0,Medium
18559,593,1,20,29,13,92,no,0,Short
18560,5959,2,20,29,13,245,no,0,Medium
18561,5960,3,20,29,13,83,no,0,Short
18562,1349,7,20,29,13,55,no,0,Short
18563,2115,1,20,29,13,548,no,0,Long
18564,713,2,20,29,13,281,no,0,Medium
18565,5961,2,20,29,13,81,no,0,Short
18566,5962,6,13,29,13,35,no,0,Short
18567,827,3,20,29,13,69,no,0,Short
18568,324,2,20,29,13,51,no,0,Short
18569,827,2,20,29,13,829,yes,1,Very Long
18570,372,2,20,29,13,367,no,0,Long
18571,1209,2,20,29,13,612,yes,1,Very Long
18572,747,6,20,29,13,25,no,0,Short
18573,1209,1,20,29,13,184,no,0,Medium
18574,4577,2,20,29,13,284,no,0,Medium
18575,993,1,20,29,13,187,no,0,Medium
18576,580,1,20,29,13,128,no,0,Short
18577,5237,2,20,29,13,150,no,0,Short
18578,4793,3,20,29,13,124,no,0,Short
18579,4123,2,20,29,13,47,no,0,Short
18580,925,2,20,29,13,249,no,0,Medium
18581,1065,2,20,29,13,74,no,0,Short
18582,5963,3,20,29,13,119,no,0,Short
18583,338,7,13,29,13,88,no,0,Short
18584,661,2,20,29,13,434,no,0,Long
18585,326,1,20,29,13,288,no,0,Medium
18586,4554,5,20,29,13,109,no,0,Short
18587,5964,3,20,29,13,388,no,0,Long
18588,5931,4,20,29,13,180,yes,1,Short
18589,3424,2,20,29,13,155,no,0,Short
18590,2664,5,13,29,13,172,no,0,Short
18591,916,2,20,29,13,465,no,0,Long
18592,3117,5,20,29,13,91,no,0,Short
18593,697,3,20,29,13,166,no,0,Short
18594,41,6,20,29,13,716,no,0,Very Long
18595,2664,2,13,29,13,33,no,0,Short
18596,5104,2,20,29,13,266,no,0,Medium
18597,910,2,20,29,13,721,no,0,Very Long
18598,492,2,20,29,13,99,no,0,Short
18599,416,2,20,29,13,228,no,0,Medium
18600,5965,3,13,29,13,36,no,0,Short
18601,1048,3,20,29,13,74,no,0,Short
18602,5912,2,20,29,13,222,no,0,Medium
18603,5966,3,20,29,13,361,yes,1,Long
18604,2922,4,20,29,13,294,no,0,Medium
18605,535,2,20,29,13,247,no,0,Medium
18606,3188,7,20,29,13,109,no,0,Short
18607,1026,3,20,29,13,324,no,0,Medium
18608,543,1,20,29,13,223,no,0,Medium
18609,4446,1,20,29,13,362,no,0,Long
18610,4446,1,20,29,13,300,no,0,Medium
18611,1277,1,20,29,13,66,no,0,Short
18612,3707,5,20,29,13,169,no,0,Short
18613,405,1,20,29,13,391,no,0,Long
18614,3846,5,20,29,13,155,no,0,Short
18615,5967,1,20,29,13,86,no,0,Short
18616,706,2,20,29,13,151,no,0,Short
18617,1760,1,20,29,13,345,no,0,Medium
18618,3333,2,20,29,13,94,no,0,Short
18619,1970,1,20,29,13,843,no,0,Very Long
18620,5968,1,20,29,13,81,no,0,Short
18621,3189,3,20,29,13,75,no,0,Short
18622,5303,3,20,29,13,198,no,0,Medium
18623,5303,3,20,29,13,81,no,0,Short
18624,5362,1,20,29,13,34,no,0,Short
18625,1964,1,20,29,13,61,no,0,Short
18626,5969,4,20,29,13,241,no,0,Medium
18627,131,1,20,29,13,156,no,0,Short
18628,438,5,20,29,13,180,no,0,Short
18629,131,1,13,29,13,345,no,0,Medium
18630,225,4,20,29,13,111,no,0,Short
18631,654,1,20,29,13,166,no,0,Short
18632,905,1,13,29,13,28,no,0,Short
18633,2517,1,20,29,13,119,no,0,Short
18634,5970,1,20,29,13,209,no,0,Medium
18635,33,1,13,29,13,733,no,0,Very Long
18636,5306,3,20,29,13,44,no,0,Short
18637,5303,2,20,29,13,18,no,0,Short
18638,472,5,13,29,13,444,no,0,Long
18639,3188,2,20,29,13,744,no,0,Very Long
18640,5411,4,20,29,13,196,no,0,Medium
18641,5971,4,13,29,13,190,no,0,Medium
18642,2658,5,20,29,13,245,no,0,Medium
18643,621,2,20,29,13,22,no,0,Short
18644,2050,2,13,29,13,13,no,0,Short
18645,906,2,20,29,13,59,no,0,Short
18646,5306,2,20,29,13,108,no,0,Short
18647,5891,2,20,29,13,134,no,0,Short
18648,2088,2,20,29,13,58,no,0,Short
18649,2913,2,20,29,13,32,no,0,Short
18650,504,7,20,29,13,9,no,0,Short
18651,5886,6,13,29,13,37,no,0,Short
18652,456,5,20,29,13,90,no,0,Short
18653,1026,2,20,29,13,20,no,0,Short
18654,3188,2,20,29,13,33,no,0,Short
18655,1865,2,13,29,13,18,no,0,Short
18656,5972,2,20,29,13,66,no,0,Short
18657,1480,5,20,29,13,23,no,0,Short
18658,463,6,20,29,13,19,no,0,Short
18659,5973,2,20,29,13,37,no,0,Short
18660,1179,2,13,29,13,51,no,0,Short
18661,989,2,20,29,13,21,no,0,Short
18662,1991,3,20,29,13,294,no,0,Medium
18663,2424,4,13,29,13,65,no,0,Short
18664,4446,5,20,29,13,70,no,0,Short
18665,5974,2,20,29,13,18,no,0,Short
18666,5975,2,20,29,13,77,no,0,Short
18667,744,5,20,29,13,9,no,0,Short
18668,4051,2,20,29,13,17,no,0,Short
18669,904,3,20,29,13,393,no,0,Long
18670,463,7,20,29,13,22,no,0,Short
18671,1529,3,20,29,13,10,no,0,Short
18672,472,2,13,29,13,454,no,0,Long
18673,4038,4,20,29,13,89,no,0,Short
18674,726,3,20,29,13,11,no,0,Short
18675,899,2,13,29,13,37,no,0,Short
18676,4902,3,20,29,13,48,no,0,Short
18677,1964,2,20,29,13,10,no,0,Short
18678,1461,3,20,29,13,67,no,0,Short
18679,2633,5,20,29,13,58,no,0,Short
18680,5362,2,20,29,13,272,no,0,Medium
18681,5976,3,20,29,13,164,no,0,Short
18682,5014,6,13,29,13,55,no,0,Short
18683,2363,3,20,29,13,530,no,0,Long
18684,5977,2,20,29,13,17,no,0,Short
18685,1529,2,20,29,13,16,no,0,Short
18686,5977,2,20,29,13,14,no,0,Short
18687,415,2,20,29,13,153,no,0,Short
18688,5978,2,20,29,13,8,no,0,Short
18689,1991,3,20,29,13,69,no,0,Short
18690,5973,2,20,29,13,8,no,0,Short
18691,1701,2,13,29,13,43,no,0,Short
18692,3188,2,20,29,13,106,no,0,Short
18693,483,2,20,29,13,255,no,0,Medium
18694,5971,3,13,29,13,251,no,0,Medium
18695,415,2,20,29,13,30,no,0,Short
18696,748,2,20,29,13,21,no,0,Short
18697,5979,2,20,29,13,55,no,0,Short
18698,4760,3,13,29,13,16,no,0,Short
18699,5980,2,20,29,13,9,no,0,Short
18700,225,7,13,29,13,237,no,0,Medium
18701,4370,4,20,29,13,58,no,0,Short
18702,5977,4,20,29,13,115,no,0,Short
18703,5981,3,20,29,13,189,no,0,Medium
18704,118,2,20,29,13,56,no,0,Short
18705,3387,4,13,29,13,114,no,0,Short
18706,3707,3,20,29,13,213,no,0,Medium
18707,1008,6,20,29,13,70,no,0,Short
18708,1314,7,20,29,13,368,no,0,Long
18709,3188,3,20,29,13,10,no,0,Short
18710,1991,3,20,29,13,135,no,0,Short
18711,1769,3,20,29,13,48,no,0,Short
18712,3707,2,20,29,13,35,no,0,Short
18713,596,2,13,29,13,14,no,0,Short
18714,3826,2,20,29,13,68,no,0,Short
18715,4399,3,13,29,13,22,no,0,Short
18716,477,3,13,29,13,5,no,0,Short
18717,2098,2,20,29,13,160,no,0,Short
18718,1146,2,13,29,13,21,no,0,Short
18719,2233,3,20,29,13,5,no,0,Short
18720,1240,3,20,29,13,33,no,0,Short
18721,2534,2,13,29,13,6,no,0,Short
18722,4760,5,20,29,13,149,no,0,Short
18723,5595,7,20,29,13,40,no,0,Short
18724,5971,2,20,29,13,46,no,0,Short
18725,1582,6,20,29,13,9,no,0,Short
18726,5303,2,20,29,13,39,no,0,Short
18727,463,6,20,29,13,280,no,0,Medium
18728,5982,2,13,29,13,350,no,0,Medium
18729,1026,2,20,29,13,65,no,0,Short
18730,1701,2,20,29,13,37,no,0,Short
18731,927,2,20,29,13,49,no,0,Short
18732,5978,4,20,29,13,470,no,0,Long
